No.,지역,매장명,주소,우편번호,전화,영업시간,24시간,배달,픽업,드라이브스루,주차,WiFi,매장코드,상태,Latitude,Longitude
684,인천,홈플러스인천숭의,인천 미추홀구 석정로 51,22160,032-886-9563,10:00~22:00,N,Y,Y,N,Y,Y,12256,OPEN,37.4651,126.64346
685,인천,홈플러스인천청라,인천 서구 중봉대로 587,404187,032-562-0042,10:00~21:00,N,Y,Y,N,Y,Y,12345,OPEN,37.5322976,126.64862
686,광주,광주금남로,광주 광역시 동구 서석로51,501021,062-232-9700,09:00~24:00,N,Y,Y,N,N,Y,11602,OPEN,35.147231,126.918675
687,광주,광주금호,광주 서구 금화로 89  (금호동),502806,062-383-8802,08:00~24:00,N,Y,Y,N,N,Y,11625,OPEN,35.132635,126.85841
688,광주,광주농성,광주 서구 죽봉대로 15 롯데리아 광주농성,61978,062-365-5949,24시간,Y,Y,Y,N,Y,Y,12550,OPEN,35.154606,126.883127
689,광주,광주동강대,광주 북구 동문대로 69,500850,062-224-4339,09:00~22:00,N,Y,Y,N,N,Y,12130,OPEN,35.170688,126.921693
690,광주,광주동림,광주 광역시 서구 동천동626,502882,062-514-2140,09:00~22:00,N,Y,Y,N,N,Y,11676,OPEN,35.171443,126.868735
691,광주,광주두암,광주 북구 갈마로 53,500814,062-229-8000,09:00~24:00,N,Y,Y,N,Y,Y,11983,OPEN,35.162041,126.93636
692,광주,광주문흥,광주 북구 서하로 384,61133,062-266-5253,09:00~22:00,N,Y,Y,N,Y,N,11650,OPEN,35.1851144,126.92195
693,광주,광주백운,광주 남구 독립로 100-1,61645,062-654-1200,09:00~23:00,N,Y,Y,N,N,Y,12678,OPEN,35.142603,126.903132
694,광주,광주봉선,광주 남구 봉선 중앙로82(봉선동),503813,062-653-6577,09:00~22:00,N,Y,Y,N,N,Y,11614,OPEN,35.128211,126.911274
695,광주,광주상무,"광주 서구 상무중앙로 95,1층 101호,102호",502827,062-382-1236,08:00~03:00,N,Y,Y,N,Y,Y,11664,OPEN,35.1555238,126.84781
696,광주,광주선운,광주 광산구 선암동 569,506100,062-944-9696,09:00~22:00,N,Y,Y,N,Y,N,12590,OPEN,35.147346,126.777886
697,광주,광주소촌,광주 광산구 소촌동 752-31 752-31번지,00000,062-941-2538,09:00~22:00,N,Y,Y,N,Y,N,13134,OPEN,35.1568471,126.792459
698,광주,광주송정,광주 광산구 송정로 1번길88,506805,062-944-0058,09:00~22:00,N,Y,Y,N,N,Y,11639,OPEN,35.139948,126.795532
699,광주,광주수완,광주 광산구 임방울대로 338,506304,062-956-0203,24시간,Y,Y,Y,N,N,N,11984,OPEN,35.190046,126.824305
700,광주,광주신용,광주 북구 첨단연신로91번길 6,500832,062-573-1762,09:00~01:00,N,Y,Y,N,N,Y,12485,OPEN,35.206513,126.863637
701,광주,광주신창,광주 광산구 신창로 116(신창동),506841,062-959-0550,08:30~03:00,N,Y,Y,N,Y,Y,11648,OPEN,35.195375,126.838443
702,광주,광주양산,광주 북구 임방울대로 1068  (용두동),500220,062-576-5353,09:00~23:00,N,Y,Y,N,Y,Y,12004,OPEN,35.211133,126.873636
703,광주,광주염주,광주 서구 염화로 93 -,62037,062-375-6677,09:00~23:30,N,Y,Y,N,N,Y,11615,OPEN,35.142816,126.874818
704,광주,광주오치,광주 북구 설죽로 328,500839,062-269-5250,09:00~23:00,N,Y,Y,N,Y,Y,11626,OPEN,35.188698,126.899321
705,광주,광주용봉,광주 북구 비엔날레로 112,500845,062-522-0289,09:00~23:00,N,Y,Y,N,N,Y,11629,OPEN,35.181662,126.890364
706,광주,광주운남,광주 광산구 하남대로 282,506818,062-953-3433,09:00~22:00,N,Y,Y,N,Y,N,11622,OPEN,35.178803,126.824473
707,광주,광주운리,광주 서구 풍암운리로 8,62051,062-652-5225,09:00~23:00,N,Y,Y,N,N,N,12958,OPEN,35.1223385,126.865085
708,광주,광주운암DI,광주 북구 북문대로 177(운암동),500860,062-523-0708,07:30~03:00,N,Y,Y,N,Y,Y,12273,OPEN,35.184042,126.870758
709,광주,광주운천,광주 서구 상무민주로5번길 21 1층 107-1호 108호 108-1호,61965,062-385-5055,09:00~24:00,N,Y,Y,N,Y,N,12965,OPEN,35.1506219,126.856346
710,광주,광주일곡,"광주 북구 설죽로 499, 1층 (일곡동)",61040,062-575-3131,09:00~01:30,N,Y,Y,N,N,Y,11618,OPEN,35.2036912,126.89808
711,광주,광주임동,"광주 북구 서림로 153 상가건물 102호,103호",61246,062-224-8210,09:00~22:00,N,Y,Y,N,Y,Y,13161,OPEN,35.1597357,126.902054
712,광주,광주장덕,"광주 광산구 장덕로 55, 1,2층 (장덕동)",62220,062-955-9991,08:00~03:00,N,Y,Y,N,N,Y,13146,OPEN,35.1951015,126.815277
713,광주,광주주월,광주 남구 서문대로 753,61722,062-653-3357,08:00~02:00,N,Y,Y,N,Y,N,13012,OPEN,35.126616,126.897454
714,광주,광주진월,광주 남구 서문대로 662,503840,062-651-6300,08:00~02:00,N,Y,Y,N,N,Y,11632,CLOSING,35.118391,126.899155
715,광주,광주첨단,광주 광산구 첨단중앙로 152,62274,062-972-7221,09:00~23:00,N,Y,Y,N,Y,Y,12920,OPEN,35.218799,126.84238
716,광주,광주충장,광주 동구 충장로 77-7,501013,062-227-2266,09:00~02:00,N,Y,Y,N,N,Y,11612,OPEN,35.148771,126.916114
717,광주,광주풍암,광주 서구 풍암2로 10,502833,062-365-6655,09:00~24:00,N,Y,Y,N,Y,Y,11849,OPEN,35.126711,126.879686
718,광주,광주하남,광주 광산구 사암로 251(상가107),506776,062-951-0020,09:00~23:00,N,Y,Y,N,Y,Y,11631,OPEN,35.166983,126.807709
719,광주,광주하남2지구,광주 광산구 용아로379번길 54,62335,062-954-9200,09:00~24:00,N,Y,Y,N,Y,Y,12799,OPEN,35.176755,126.800777
720,광주,광주학동,광주 동구 남문로 682 (학동),501847,062-234-0001,09:00~24:00,N,Y,Y,N,Y,Y,11672,OPEN,35.131634,126.92924
721,광주,광주효천,광주 남구 효천로 51,61754,062-456-8088,09:00~23:00,N,Y,Y,N,N,N,12990,OPEN,35.0998208,126.871736
722,광주,롯데마트광주수완,광주 광산구 장신로 98,506251,062-975-2866,11:00~21:00,N,Y,Y,N,Y,Y,11673,OPEN,35.190225,126.820967
723,광주,롯데마트첨단,광주 광산구 첨단 강변로99번길22(쌍암동),506303,062-971-0853,10:00~21:00,N,Y,Y,N,Y,Y,11640,OPEN,35.216536,126.8519
724,광주,전남대,광주 북구 우치로 112 1층 (용봉동),500843,062-268-3388,09:00~02:30,N,Y,Y,N,Y,Y,12150,OPEN,35.177463,126.912577
725,광주,하나로마트광주수완,광주 광산구 임방울대로 261,62307,062-531-6355,09:30~21:30,N,N,Y,N,Y,N,12716,OPEN,35.1851202,126.818989
726,광주,홈플러스광주하남,광주 광산구 용아로 390,62331,062-955-5333,10:00~21:30,N,Y,Y,N,Y,Y,12921,OPEN,35.1779423,126.805436
727,광주,홈플러스동광주,광주 북구 동문대로 200,61165,062-266-3338,10:00~21:10,N,Y,Y,N,Y,Y,12959,OPEN,35.1795,126.93
728,대전,대전가수원,대전 서구 계백로 1161,302802,042-546-7778,09:00~22:30,N,Y,Y,N,Y,N,12321,OPEN,36.305243,127.352421
729,대전,대전가양D/T,대전 대덕구 동서대로 1772(비래동),306829,042-624-4666,08:00~23:00,N,Y,Y,N,Y,Y,12292,OPEN,36.3538257,127.444219
730,대전,대전가오,대전 동구 은어송로60 103호,300050,042-285-8296,07:20~23:30,N,Y,Y,N,Y,Y,11580,OPEN,36.306193,127.45612
731,대전,대전가장,대전 서구 가장로106(롯데리아),302726,042-368-7000,09:00~23:00,N,Y,Y,N,Y,Y,11549,OPEN,36.333481,127.384153
732,대전,대전갈마,대전 서구 갈마로64,302807,042-526-5889,09:00~23:00,N,Y,Y,N,Y,Y,11527,OPEN,36.34666,127.369205
733,대전,대전관저,대전광역시 서구 관저중로 98 1층,35378,042-542-8944,09:00~24:00,N,Y,Y,N,N,N,13191,OPEN,36.300902,127.335415
734,대전,대전관평,대전 유성구 관평동 840,305509,042-936-1047,09:30~22:30,N,Y,Y,N,Y,N,12392,OPEN,36.425204,127.388306
735,대전,대전노은,대전 유성구 은구비남로33번길 47-8,34086,042-476-0358,09:00~23:00,N,Y,Y,N,N,Y,11532,OPEN,36.3745639,127.318881
736,대전,대전대동,대전 동구 계족로 174 (대동),300808,042-628-5500,24시간,Y,Y,Y,N,N,N,12343,OPEN,36.329343,127.443429
737,대전,대전대사,대전 중구 계룡로920번길 36,34964,042-242-2013,08:00~24:00,N,Y,Y,N,Y,Y,12323,OPEN,36.3187302,127.415157
738,대전,대전도마,대전 서구 계백로 1435,302820,042-535-7942,09:00~22:00,N,Y,Y,N,N,Y,11509,OPEN,36.31353,127.380518
739,대전,대전도안,대전 유성구 월드컵대로300번길 16-16 지상 1층(상대동),34198,042-826-9339,08:00~22:00,N,Y,Y,N,N,N,13081,OPEN,36.3480416,127.332464
740,대전,대전동부,대전 동구 동서대로1695번길 30,300824,042-628-1479,10:00~24:00,N,Y,Y,N,Y,N,11497,OPEN,36.351447,127.437528
741,대전,대전목원대,대전 서구 도안북로93번길 7,35350,042-484-3398,09:00~22:00,N,Y,Y,N,N,N,13035,OPEN,36.3303885,127.338615
742,대전,대전반석,대전 유성구 반석로 9,305150,042-824-3636,09:00~22:00,N,Y,Y,N,Y,Y,11569,OPEN,36.391523,127.313585
743,대전,대전배재,대전 서구 배재로 176,302819,042-526-8208,10:00~22:00,N,Y,Y,N,N,Y,11864,OPEN,36.324251,127.370529
744,대전,대전버드내,대전 중구 태평로 30,301835,042-535-8491,09:00~24:00,N,Y,Y,N,Y,Y,11496,OPEN,36.319458,127.392664
745,대전,대전복수,대전 서구 복수동로 62번지 1층,302210,042-584-8777,09:00~22:00,N,Y,Y,N,N,N,12288,OPEN,36.298758,127.37824
746,대전,대전비래,대전 대덕구 비래동로 13,34417,042-623-4545,09:00~23:00,N,Y,Y,N,Y,Y,11552,OPEN,36.355168,127.449987
747,대전,대전산내낭월,대전 동구 산내로 1341 1층 롯데리아,34703,042-285-2366,09:00~23:00,N,Y,Y,N,N,Y,13107,OPEN,36.2831346,127.466437
748,대전,대전산성,대전 중구 보문산로 45-1,34989,042-586-0985,09:30~22:30,N,Y,Y,N,N,N,12761,OPEN,36.304799,127.385745
749,대전,대전성남,대전 동구 성남동 155-1 101호 102호,34591,042-624-0964,09:00~22:00,N,Y,Y,N,N,N,13284,OPEN,36.3406033,127.435033
750,대전,대전송강,대전 유성구 구즉로58번길 31-12,34009,042-936-8989,09:00~23:00,N,Y,Y,N,Y,Y,11535,OPEN,36.4342629,127.387219
751,대전,대전송촌,대전 대덕구 동춘당로 94번길 11-7,306813,042-638-3333,09:00~24:00,N,Y,Y,N,Y,Y,11539,OPEN,36.365871,127.439672
752,대전,대전시청,대전 서구 문정로 70 제이엔에스빌딩 1층,302859,042-476-5663,10:00~23:00,N,Y,Y,N,Y,Y,12008,OPEN,36.346445,127.387017
753,대전,대전신성,대전시 유성구 신성남로 45(신성동),305805,042-867-7777,09:00~23:00,N,Y,Y,N,Y,Y,11550,OPEN,36.386539,127.350013
754,대전,대전오정,대전 대덕구 한밭대로 1019 A동 1층(오정동),34379,042-627-2223,09:30~22:00,N,Y,Y,N,N,N,13078,OPEN,36.3587089,127.411736
755,대전,대전용산,"대전 유성구 배울1로 126,1층101~103호(용산동,호반써밋프라자2)",34040,042-934-8967,09:00~22:00,N,Y,Y,N,N,N,13203,OPEN,36.4166071,127.393409
756,대전,대전용운,대전 동구 용운동 307-11,300120,042-286-8903,09:30~23:00,N,Y,Y,N,N,Y,12533,OPEN,36.327984,127.458763
757,대전,대전월평,대전 서구 월평동 912 1층,302280,042-486-1100,10:00~24:00,N,Y,Y,N,N,N,12572,OPEN,36.355969,127.363056
758,대전,대전유성,대전 유성구 계룡로 58,34169,042-822-9358,24시간,Y,Y,Y,N,N,N,12210,OPEN,36.354772,127.337291
759,대전,대전전민,대전 유성구 유성대로 1746-1,305810,042-864-6500,09:00~22:00,N,Y,Y,N,N,N,11578,OPEN,36.399375,127.403317
760,대전,대전정림,대전 서구 정림로 71 1층,302855,042-585-8006,09:00~22:00,N,Y,Y,N,N,Y,12204,OPEN,36.306549,127.364725
761,대전,대전죽동,대전 유성구 죽동로279번길 16,34127,042-823-1459,09:30~23:00,N,Y,Y,N,Y,N,12777,OPEN,36.370506,127.338393
762,대전,대전중동,대전시 동구 중앙로 189-1(중동),300160,042-256-9696,09:00~21:00,N,Y,Y,N,N,Y,11508,OPEN,36.330548,127.430278
763,대전,대전중앙,대전 중구 중앙로139,301822,042-256-1357,09:00~23:00,N,Y,Y,N,Y,Y,11490,OPEN,36.328607,127.42502
764,대전,대전중촌,대전 중구 목중로 22 1층 롯데리,301841,042-222-6446,09:00~22:00,N,Y,Y,N,Y,Y,11544,OPEN,36.336092,127.411561
765,대전,대전타임월드,대전 서구 둔지로 17(둔산동),302828,010-4482-5226,09:00~23:00,N,Y,Y,N,N,Y,11513,OPEN,36.3514728,127.37596
766,대전,대전터미널,대전 동구 동서대로 1679,34552,042-634-1233,09:00~22:00,N,Y,Y,N,N,Y,12375,OPEN,36.3492955,127.436128
767,대전,대전한밭대,대전 유성구 덕명동 592-1,305320,042-826-9213,09:00~22:00,N,Y,Y,N,N,N,12454,OPEN,36.34873,127.296964
768,대전,대전효동,대전 동구 효동 135-18 1층,34636,042-285-2024,07:30~24:00,N,Y,Y,N,N,N,13127,OPEN,36.3181568,127.441957
769,대전,둔산선사,대전 서구 청사서로 42,302280,042-484-7900,09:00~23:00,N,Y,Y,N,N,N,11500,OPEN,36.3615449,127.376921
770,대전,롯데마트서대전,대전 유성구 유성대로 26-37롯데마트(서대전점) 2층 롯데리아,305808,042-544-2234,10:00~21:00,N,Y,Y,N,Y,N,11563,OPEN,36.300702,127.324556
771,대전,신탄진,대전시 대덕구 신탄진로818-1,306815,042-931-7011,09:00~22:00,N,Y,Y,N,N,Y,11516,OPEN,36.450471,127.429214
772,대전,충남대,대전 유성구 궁동로 18번길 6,305335,042-825-1456,10:00~23:00,N,Y,Y,N,N,Y,11985,OPEN,36.362679,127.34766
773,대전,한남대,대전 대덕구 한남로 28,306819,042-639-2445,09:30~23:00,N,Y,Y,N,N,Y,12180,OPEN,36.351359,127.425171
774,대전,홈플러스유성,"대전시 유성구 한밭대로 502 , 101",305301,042-825-6227,10:00~22:00,N,Y,Y,N,Y,Y,12225,OPEN,36.358239,127.354328
775,울산,롯데마트울산,울산 남구 삼산로 74 롯데마트 울산점 롯데리아,44722,052-271-7845,09:30~23:00,N,Y,Y,N,N,N,13336,OPEN,35.5336041,129.315798
776,울산,메가마트언양,울산 울주군 삼남면 반구대로 612,689812,052-264-0707,09:30~21:00,N,Y,Y,N,Y,Y,11982,OPEN,35.547586,129.117241
777,울산,언양,울산 울주군 언양읍 읍성로 27,44945,052-262-5444,09:00~22:00,N,Y,Y,N,Y,Y,11702,OPEN,35.5667591,129.117495
778,울산,울산구영,울산 울주군 범서읍 점촌3길 10-10 1,44924,052-248-2419,10:00~22:00,N,Y,Y,N,Y,N,11811,OPEN,35.574422,129.240279
779,울산,울산남목,"울산 동구 방어진순환도로 1133, 102호",682807,052-235-0053,09:30~22:00,N,Y,Y,N,Y,N,12069,OPEN,35.539305,129.424792
780,울산,울산대학,울산 남구 대학로84번길 7-1,44611,052-277-3020,10:00~24:00,N,Y,Y,N,N,Y,11696,OPEN,35.542962,129.26009
781,울산,울산매곡,울산 북구 매곡2로 39,44215,052-294-7452,09:00~22:00,N,Y,Y,N,Y,N,12973,OPEN,35.6484639,129.354224
782,울산,울산명촌,울산 북구 명촌로 45,44254,052-225-7350,10:00~22:00,N,Y,Y,N,Y,N,12669,OPEN,35.556687,129.356842
783,울산,울산반구,울산 중구 염포로 8,44500,052-258-3636,10:00~22:00,N,Y,Y,N,Y,Y,12635,OPEN,35.5585999,129.342827
784,울산,울산방어,울산 동구 꽃바위로 266,682829,052-252-7445,09:30~23:00,N,Y,Y,N,Y,N,12233,OPEN,35.483261,129.418382
785,울산,울산범서,울산 울주군 범서읍 천상길 29,689855,052-211-5938,10:00~22:00,N,Y,Y,N,Y,Y,11748,OPEN,35.562888,129.227557
786,울산,울산삼산,울산 남구 삼산로277번길 6-15 1층,44705,052-260-3633,09:00~22:00,N,Y,Y,N,N,N,13288,OPEN,35.5402929,129.338061
787,울산,울산삼호,울산 남구 북부순환도로 39 1층(무거동),44629,052-222-8899,10:00~22:00,N,Y,Y,N,N,N,13310,OPEN,35.5524198,129.267825
788,울산,울산성안,울산 중구 성안로 195,681300,052-245-3005,10:00~22:00,N,Y,Y,N,Y,Y,12474,OPEN,35.57758,129.31781
789,울산,울산세이브존,울산 남구 번영로 250번길 9,680731,052-266-2998,09:30~23:30,N,Y,Y,N,Y,N,12135,OPEN,35.54789,129.324736
790,울산,울산송정,울산 북구 화산로 109,44236,052-292-2800,10:00~22:00,N,Y,Y,N,Y,N,12970,OPEN,35.6019681,129.366299
791,울산,울산신정,"울산 남구 돋질로 3 201동 1층 112,113,114호",44673,052-716-7271,09:00~02:00,N,Y,Y,N,N,N,13323,OPEN,35.5370501,129.306659
792,울산,울산염포,울산 북구 염포로 653 1층,44260,052-287-2578,09:00~22:00,N,Y,Y,N,N,N,13187,OPEN,35.5339687,129.390404
793,울산,울산옥동타워,울산 남구 문수로 339,44664,052-266-8755,10:00~22:00,N,Y,Y,N,Y,Y,12696,OPEN,35.534793,129.290086
794,울산,울산온산,울산 울주군 온산읍 덕신리 270-8,689894,052-239-4471,09:00~22:00,N,Y,Y,N,Y,N,11762,OPEN,35.433725,129.308948
795,울산,울산온양,울산 을주군 온양읍 대운길 37,689903,052-238-0068,09:30~22:00,N,Y,Y,N,Y,N,11866,OPEN,35.4131653,129.281363
796,울산,울산우정,울산 중구 유곡로 20,44465,052-211-6699,09:00~23:00,N,Y,Y,N,N,N,12768,OPEN,35.556662,129.307342
797,울산,울산전하,울산 동구 전하동 동구 진성14길 77,682060,010-9896-5264,09:00~22:00,N,Y,Y,N,N,Y,12376,OPEN,35.508835,129.425425
798,울산,울산정자해변,울산 북구 화암길 3,44264,052-282-8877,09:00~22:00,N,Y,Y,N,Y,Y,12780,OPEN,35.632305,129.440442
799,울산,울산청량,울산 울주군 청량읍 상남리 708-1 1층,44985,052-260-7305,10:00~22:00,N,Y,Y,N,N,N,13275,OPEN,35.4872224,129.304717
800,울산,울산터미널,울산 남구 화합로 133,680815,052-227-2922,24시간,Y,Y,Y,N,N,Y,11100,OPEN,35.536527,129.33848
801,울산,울산호계,울산 북구 호계로 302,683812,052-282-0901,10:00~22:00,N,Y,Y,N,Y,Y,11772,CLOSING,35.630193,129.351429
802,울산,울산화봉,울산 북구 화봉로 74,683805,052-283-2220,10:00~22:00,N,Y,Y,N,Y,N,12188,OPEN,35.5879,129.367128
803,울산,울산화정,울산 동구 대학길 65,682821,052-236-3811,09:30~22:30,N,Y,Y,N,Y,Y,11776,CLOSING,35.498924,129.42145
804,울산,홈플러스울산,울산 중구 번영로 475,681809,052-294-0700,10:00~22:00,N,Y,Y,N,Y,Y,11754,OPEN,35.564433,129.334672
805,세종,세종고운,세종  마음안1로 137,30062,044-868-7769,10:00~22:00,N,Y,Y,N,N,Y,12951,OPEN,36.5206636,127.235172
806,세종,세종반곡,세종  한누리대로 1824,30145,044-555-3265,09:00~22:00,N,Y,Y,N,Y,N,13018,OPEN,36.4984439,127.312867
807,세종,세종보람디엠시티,세종  한누리대로 2165,30151,044-868-4826,09:00~22:30,N,Y,Y,N,N,N,12952,OPEN,36.477,127.287
808,세종,세종부강,세종  부강면 부강로 42,30075,044-868-2371,10:00~22:00,N,Y,Y,N,N,N,12637,OPEN,36.5297338,127.366176
809,세종,세종산울,"세종특별자치시 산울동 141 6-3생활권H3블록빗돌마을6단지,근린생활A112 A113 A11",00000,044-864-0727,09:00~22:00,N,Y,Y,N,Y,Y,13265,OPEN,36.5295818,127.262723
810,세종,세종새롬,"세종  새롬중앙로 67 1층, 108호, 109호, 110호, 111호",30126,044-863-8115,10:00~22:00,N,Y,Y,N,Y,N,13079,OPEN,36.4868851,127.250225
811,세종,세종소담,세종  한누리대로 2009,30130,044-867-7771,09:00~22:00,N,Y,Y,N,N,N,12947,CLOSING,36.4848,127.301
812,세종,세종종촌,세종  도움1로 108,30064,044-865-9099,09:30~22:00,N,Y,Y,N,Y,N,12681,OPEN,36.502515,127.248337
813,세종,세종테크밸리,"세종  남세종로 73, 1층 128, 129, 130호(집현동)",30141,044-865-8599,09:00~22:00,N,Y,Y,N,Y,N,13096,OPEN,36.4919938,127.32562
814,세종,조치원,세종  조치원읍 조치원로 32-2,30027,044-865-0707,09:00~22:00,N,Y,Y,N,N,Y,11575,OPEN,36.601625,127.299737
815,세종,조치원죽림,"세종특별자치시 조치원읍 세종로 2282 럭스스퀘어, 201호202호",30038,044-863-3939,09:00~22:00,N,Y,Y,N,N,N,13343,OPEN,36.591059,127.292111
816,세종,홈플러스세종,세종 금남면 세종로 세종특별자치시 어진동 307-3,339831,044-868-2253,10:00~22:00,N,Y,Y,N,N,N,12543,OPEN,36.509257,127.267342
817,강원,강릉,강원 강릉시 경강로 2106,210080,033-646-1199,09:00~23:00,N,Y,Y,N,Y,Y,11462,OPEN,37.7551,128.897277
818,강원,강릉교동,강원 강릉시 교동광장로 106,25515,033-645-3485,08:00~03:00,N,Y,Y,N,N,Y,11085,OPEN,37.764439,128.876039
819,강원,강릉내곡,강원 강릉시 범일로 663 롯데리아 강릉내곡,25603,033-647-1133,09:00~22:00,N,Y,Y,N,Y,N,13122,OPEN,37.745444,128.88463
820,강원,강릉입암,강원 강릉시 성덕포남로 46,210935,033-651-8850,09:00~22:00,N,Y,Y,N,Y,Y,12155,OPEN,37.759456,128.920022
821,강원,강릉주문진,강원 강릉시 주문진읍 주문리 323-6,210806,033-662-0231,09:00~22:00,N,Y,Y,N,N,N,12575,OPEN,37.890919,128.8263
822,강원,강릉터미널,강원 강릉시 하슬라로 15,210949,033-645-5133,09:00~20:00,N,Y,Y,N,Y,Y,11465,OPEN,37.754391,128.879586
823,강원,강릉포남,강원 강릉시 포남동 1291-5,210110,033-653-3111,09:00~22:00,N,Y,Y,N,Y,Y,12510,OPEN,37.771325,128.912205
824,강원,강원대학,강원 춘천시 서부대성로 231,200947,033-257-2455,09:00~22:00,N,Y,Y,N,N,Y,11470,OPEN,37.872808,127.744995
825,강원,고성간성,강원 고성군 간성읍 간성로 59-1,24736,033-681-8888,09:00~22:00,N,Y,Y,N,N,N,12685,OPEN,38.3792323,128.468235
826,강원,단구롯데시네마,"강원 원주시 서원대로 396 101호, 102호(단구동, 스타월드)",26484,033-761-7227,10:00~22:00,N,Y,Y,N,N,N,13089,OPEN,37.3308454,127.94871
827,강원,동해,강원 동해시 천곡로 74,240810,033-533-8060,09:00~22:00,N,Y,Y,N,N,Y,11484,OPEN,37.523038,129.113127
828,강원,동해쇄운,강원 동해시 청운1길 52,240190,033-522-4711,10:00~22:00,N,Y,Y,N,Y,N,12177,OPEN,37.485965,129.108909
829,강원,롯데속초리조트,강원 속초시 대포항길 186,24900,033-637-8591,10:00~22:00,N,Y,Y,N,Y,N,12811,CLOSING,38.1806088,128.613459
830,강원,문막,강원 원주시 문막읍 원문로 1587,220801,033-747-0901,09:00~22:00,N,Y,Y,N,Y,N,12109,OPEN,37.320627,127.833379
831,강원,삼척,강원 삼척시 진주로32,245936,033-576-0600,09:00~21:00,N,Y,Y,N,N,Y,11472,OPEN,37.44354,129.164174
832,강원,속초,강원 속초시 중앙로 128,217807,033-636-1133,09:00~22:00,N,Y,Y,N,N,N,11464,OPEN,38.202441,128.590057
833,강원,속초조양,"강원특별자치도 속초시 동해대로 4030 121,122호(조양동)",24872,033-633-2041,08:00~22:00,N,Y,Y,N,N,N,13329,OPEN,38.190152,128.593798
834,강원,양구,강원 양구군 양구읍 양록길 99,255802,033-482-7766,09:00~22:00,N,N,Y,N,N,Y,11474,OPEN,38.106611,127.989527
835,강원,양양,강원 양양군 양양읍 양양로 15-1,25031,033-671-4000,09:30~22:00,N,Y,Y,N,N,N,12986,OPEN,38.0779173,128.626404
836,강원,영월,강원 영월군 영월읍 중앙로 24,230881,033-374-1500,10:00~21:00,N,Y,Y,N,N,Y,11476,OPEN,37.183412,128.466512
837,강원,원주기업도시,"강원 원주시 지정면 신지정로 180,롯데프라자",26353,033-766-2100,10:00~22:00,N,Y,Y,N,N,N,12953,OPEN,37.3743049,127.876777
838,강원,원주단계,강원 원주시 천사로 63,220938,033-748-8444,24시간,Y,Y,Y,N,Y,Y,12161,OPEN,37.347714,127.932226
839,강원,원주단관,강원 원주시 단관길 125,26471,033-762-1188,09:00~22:00,N,Y,Y,N,N,N,12996,OPEN,37.3203502,127.959736
840,강원,원주무실,강원 원주시 시청로 86,220150,033-742-4880,09:00~22:00,N,Y,Y,N,Y,Y,11477,OPEN,37.336171,127.927835
841,강원,원주반곡,강원 원주시 반곡동 1878-8,220170,033-733-0444,09:00~22:00,N,Y,Y,N,N,Y,12540,OPEN,37.328178,127.975627
842,강원,원주봉산,강원 원주시 행구로 69,26331,033-733-2444,09:00~22:00,N,Y,Y,N,N,N,13039,CLOSING,37.3419236,127.964829
843,강원,원주우산,강원 원주시 우산로 72,220952,033-746-4672,09:00~23:00,N,Y,Y,N,Y,Y,11466,OPEN,37.369906,127.937127
844,강원,원주치악로,강원 원주 치악로 1971 롯데리아 치악로점,26325,033-745-6444,10:00~22:00,N,Y,Y,N,Y,N,13333,OPEN,37.356748,127.956349
845,강원,원주태장,강원 원주시 북원로 2680,220962,033-735-6655,10:00~22:00,N,Y,Y,N,Y,Y,12414,OPEN,37.38259,127.947343
846,강원,원주하나로,강원 원주시 무실로  178(단계동),220937,033-748-2111,10:00~22:00,N,Y,Y,N,Y,Y,11471,OPEN,37.341102,127.938856
847,강원,원주흥업,강원 원주시 흥업면 남원로 52-5,26403,033-766-7788,10:00~22:00,N,Y,Y,N,N,N,12843,OPEN,37.301825,127.920323
848,강원,원통,강원 인제군 북면 원통로147번길길 27,252824,033-461-4329,07:30~21:00,N,Y,Y,N,N,Y,11481,OPEN,38.122889,128.202875
849,강원,인제터미널,강원 인제군 인제읍 비봉로 43길,252807,033-461-4323,09:00~22:00,N,Y,Y,N,N,Y,12052,OPEN,38.065884,128.174894
850,강원,정선고한,강원 정선군 고한읍 고한로 45 1층(마이애미 정선호텔),26155,010-5447-7018,09:00~22:00,N,Y,Y,N,N,Y,13090,OPEN,37.2075545,128.844177
851,강원,철원동송,강원 철원군 동송읍 이평1리 679-2,269911,033-456-0221,08:00~24:00,N,Y,Y,N,N,Y,11297,OPEN,38.209144,127.217292
852,강원,철원와수,강원 철원군 서면 와수로 186,269845,033-458-6413,09:00~21:00,N,Y,Y,N,N,N,12167,OPEN,38.239773,127.439429
853,강원,춘천명동,강원 춘천시 명동길 명동길 5,24353,033-251-5258,09:00~22:00,N,Y,Y,N,N,Y,11463,OPEN,37.879719,127.727802
854,강원,춘천온의,강원특별자치도 춘천시 방송길 94-7 방송길 94-7,24364,033-244-5258,10:00~22:00,N,Y,Y,N,Y,Y,13158,OPEN,37.8677334,127.719308
855,강원,춘천우두,강원 춘천시 충열로 39,24226,033-241-5258,09:00~22:00,N,Y,Y,N,Y,Y,12663,OPEN,37.899581,127.732399
856,강원,춘천장학,강원 춘천시 동면 춘천순환로 600,24209,033-257-5258,09:00~21:30,N,Y,Y,N,Y,N,12847,OPEN,37.892334,127.75725
857,강원,태백,강원 태백시 태백로 898,26011,033-552-0056,09:00~21:00,N,N,Y,N,N,Y,11485,OPEN,37.175225,128.989334
